basis_index,Re_J,Im_J,magnitude_J,phase_deg
360,-1.561869670493e-02,2.175778762006e-02,2.678329719957e-02,125.672448
361,-9.914457132733e-03,8.579614748397e-03,1.311130235590e-02,139.128266
362,-1.531259230270e-02,5.900047124232e-03,1.640993720575e-02,158.927983
363,2.284682097094e-03,-2.680606057581e-03,3.522133035637e-03,-49.559026
364,9.610018290991e-03,4.888031653803e-03,1.078171159890e-02,26.959671
365,4.982354781296e-02,-9.398558170533e-03,5.070225648188e-02,-10.682568
366,1.700578328371e-02,-2.533193572904e-02,3.051071341141e-02,-56.125829
367,1.795996666881e-02,4.928153151279e-03,1.862383140568e-02,15.344103
368,-1.520575964257e-03,-1.191685612003e-02,1.201347622666e-02,-97.271576
369,-2.399701180445e-05,3.261984825754e-03,3.262073092380e-03,90.421493
370,-4.504202584649e-02,6.294973686813e-02,7.740447961276e-02,125.584617
371,-4.336133364208e-02,5.312342349000e-02,6.857334306068e-02,129.222615
372,7.512038633897e-02,-3.080287749661e-02,8.119045329217e-02,-22.295927
373,1.887329466703e-02,-5.205699656536e-02,5.537266602752e-02,-70.071858
374,5.447414444421e-02,-2.573210259924e-02,6.024594191401e-02,-25.284775
375,-1.654291869318e-03,-3.811947380014e-02,3.815535302403e-02,-92.484937
376,-3.540858605757e-02,3.927278041032e-02,5.287834384466e-02,132.038019
377,-3.627403544743e-03,4.169639847579e-02,4.185388515214e-02,94.971963
378,7.737385625903e-03,-8.788334002886e-03,1.170905422612e-02,-48.638808
379,-5.871158797905e-04,-4.005745727356e-03,4.048543428016e-03,-98.338382
380,1.349955560450e-03,-6.550530725747e-03,6.688186062316e-03,-78.355316
381,2.580289945244e-02,7.430820767901e-03,2.685156824912e-02,16.065551
382,2.968901657462e-03,-2.177924795511e-04,2.976879341833e-03,-4.195585
383,-4.374372822501e-04,-1.009726481561e-03,1.100408534803e-03,-113.423396
384,1.473687144368e-04,-5.500337215554e-03,5.502311061981e-03,-88.465260
385,4.011193740359e-03,1.322614212091e-02,1.382101698954e-02,73.128620
386,1.109984973520e-02,1.518899119670e-02,1.881255213196e-02,53.841317
387,-1.442088535935e-03,-3.207249120767e-03,3.516541805260e-03,-114.210308
388,-4.399636371313e-03,1.403313086056e-03,4.618017736786e-03,162.309337
389,1.544579342375e-04,6.025371712304e-04,6.220195303712e-04,75.622065
390,-2.661099288953e-03,6.479116253420e-03,7.004312732238e-03,112.328911
391,5.897740986349e-03,3.271334811737e-03,6.744255347519e-03,29.016076
392,-3.218712081392e-03,2.988822704878e-04,3.232559059709e-03,174.694858
393,-3.814562062116e-03,-1.023501822990e-02,1.092275065595e-02,-110.440281
394,3.073896799255e-03,-4.231801425796e-03,5.230390505482e-03,-54.006088
395,-3.628633995624e-04,2.656930607383e-03,2.681594693311e-03,97.776909
396,1.189867298449e-03,-2.340858750749e-03,2.625910104873e-03,-63.055598
397,-4.736267831278e-03,-6.352303675294e-03,7.923635210732e-03,-126.708155
398,-5.331675411896e-03,5.352815688254e-03,7.555090898873e-03,134.886635
399,-1.193666407712e-02,-5.124335100618e-03,1.299010236732e-02,-156.766455
400,-1.354748066506e-03,-2.623537530679e-03,2.952675312083e-03,-117.311025
401,-2.894651538925e-03,4.999572383938e-03,5.777086770513e-03,120.069976
402,4.410592186308e-03,4.882055832424e-03,6.579345908586e-03,47.904418
403,3.588409923828e-03,-9.139927680747e-04,3.702981037154e-03,-14.289783
404,7.423577363616e-03,-7.685695705857e-03,1.068547702990e-02,-45.993878
405,2.047002386976e-03,-1.358871487319e-04,2.051507760033e-03,-3.797921
406,-4.048101187986e-04,-9.527704635550e-03,9.536300480509e-03,-92.432902
407,7.047704783384e-05,3.341038954566e-03,3.341782205680e-03,88.791562
408,-3.045893201909e-03,2.050637942966e-03,3.671863473847e-03,146.049714
409,1.688008617654e-02,-2.141451252149e-02,2.726753850021e-02,-51.752895
410,1.726737801492e-02,1.809805309495e-03,1.736196241122e-02,5.983363
411,1.411583246795e-03,-1.618519626906e-02,1.624663489867e-02,-85.015591
412,-2.218864160508e-03,2.748310700708e-03,3.532218831048e-03,128.915868
413,-6.182935642315e-03,-3.852871920827e-03,7.285143457428e-03,-148.071066
414,-4.425360664089e-02,1.157700426442e-02,4.574285439787e-02,165.339633
415,-1.585196720804e-02,2.552715671412e-02,3.004863714500e-02,121.839638
416,-1.202392384665e-02,7.330449235109e-03,1.408226653130e-02,148.631204
417,-1.003008034090e-02,6.861851255503e-03,1.215267519098e-02,145.622905
418,1.127187871349e-04,-3.229815536656e-03,3.231781849970e-03,-88.001220
419,4.423655807628e-02,-6.840835739786e-02,8.146518540033e-02,-57.111098
420,4.744877198287e-02,-5.220226613263e-02,7.054404689316e-02,-47.731019
421,-7.591014285327e-02,3.761668526840e-02,8.471932954518e-02,153.639640
422,-1.005125167295e-02,5.774134802688e-02,5.860964879739e-02,99.874743
423,-5.348486271244e-02,2.690178705794e-02,5.986933009713e-02,153.298544
424,4.177594283812e-03,3.902046987727e-02,3.924346268416e-02,83.889099
425,4.684771609514e-02,-3.426492765149e-02,5.804131089398e-02,-36.182142
426,6.150705959434e-03,-4.079540239879e-02,4.125646665286e-02,-81.426115
427,-1.839409424077e-02,4.534761989521e-04,1.839968324731e-02,178.587753
428,6.030412254945e-04,4.009305427340e-03,4.054403621908e-03,81.446239
429,-2.098283190810e-03,6.141237917695e-03,6.489807047252e-03,108.863812
430,-1.706036364389e-02,1.849303629995e-02,2.516045308124e-02,132.692437
431,-3.122891813011e-03,6.062041007329e-04,3.181184793047e-03,169.014578
432,5.449323182941e-04,8.634444188865e-04,1.021022769593e-03,57.743381
433,6.045836923029e-04,5.643608872021e-03,5.675900152518e-03,83.885387
434,-2.442995939106e-03,-1.140098129181e-02,1.165978574308e-02,-102.094414
435,9.846047492953e-03,-1.647626046672e-02,1.919405663742e-02,-59.137885
436,1.014827094798e-03,3.129373057179e-03,3.289809988941e-03,72.032595
437,4.887827131445e-03,-1.063589557652e-03,5.002207194233e-03,-12.276173
438,3.159252060805e-05,-7.157582940555e-04,7.164551785476e-04,-87.472689
439,1.572811988165e-03,-7.122677133651e-03,7.294262615258e-03,-77.547910
440,-5.875855816848e-03,-3.265216553592e-03,6.722151495038e-03,-150.939046
441,2.994897494643e-03,-6.217544907618e-04,3.058756226018e-03,-11.728266
442,-3.948392616807e-03,2.979131965375e-03,4.946213857445e-03,142.964802
443,-1.083712787971e-02,-2.411025586852e-03,1.110208922057e-02,-167.457212
444,-6.190197658091e-03,6.052076978152e-04,6.219712485616e-03,174.416012
445,6.824554657072e-04,-2.506297717884e-03,2.597551484253e-03,-74.767870
446,-1.167982128948e-03,2.346977008893e-03,2.621542167087e-03,116.457410
447,4.785825310142e-03,6.308984082840e-03,7.918800670350e-03,52.817026
448,-1.518962769673e-03,-7.095283002776e-03,7.256051873101e-03,-102.083523
449,1.793397720442e-03,2.432726791548e-03,3.022322786534e-03,53.602490
450,3.639321013266e-03,-5.211536488990e-03,6.356474652956e-03,-55.072626
451,5.256737637984e-04,-3.199333776303e-03,3.242232181405e-03,-80.669258
452,3.535944777032e-03,-1.884217463972e-03,4.006642100033e-03,-28.052049
453,3.275314282221e-03,5.412526623931e-03,6.326383493125e-03,58.820361
454,-2.043067065723e-03,3.907763695968e-04,2.080103171979e-03,169.171848
455,4.543675976622e-04,9.484385043096e-03,9.495262479758e-03,87.257233
456,-3.592184072549e-03,3.680963965035e-04,3.610994512346e-03,174.149238
457,-6.164897579385e-03,7.548237431657e-03,9.745863250065e-03,129.239661
458,-2.536707183305e-02,-1.629467809893e-03,2.541935283847e-02,-176.324624
459,6.095171877073e-02,4.266052384096e-02,7.439779778657e-02,34.988437
460,-2.609026217800e-03,-1.990549330737e-03,3.281661841699e-03,-142.658279
461,3.234207596165e-04,4.124562937896e-03,4.137223757112e-03,85.516421
462,3.788629393449e-02,-3.747372516078e-02,5.328837908509e-02,-44.686330
463,8.696168764609e-03,1.739014982292e-02,1.944326778209e-02,63.432066
464,5.300547642809e-02,-9.018508984594e-02,1.046084650585e-01,-59.555499
465,-3.060502879902e-03,6.290846216506e-03,6.995814748663e-03,115.942967
466,-3.007513835983e-03,-1.036847315136e-03,3.181224894366e-03,-160.978249
467,4.744604836201e-02,-1.170122859427e-01,1.262656032604e-01,-67.928469
468,-1.867135438772e-02,-6.444374766681e-02,6.709408385256e-02,-106.157943
469,5.684080006036e-02,5.742550195804e-03,5.713014470709e-02,5.768942
470,3.357006338218e-03,1.313121290240e-02,1.355353252267e-02,75.659437
471,2.498628496122e-03,-2.410670055953e-03,3.471955426025e-03,-43.973558
472,-7.043760840821e-03,4.911558982061e-03,8.587082066508e-03,145.112240
473,1.627913235610e-02,-1.611309567701e-02,2.290506499803e-02,-44.706315
474,7.206203420799e-03,1.756138453830e-03,7.417101186512e-03,13.695913
475,3.040975827691e-04,1.760813821325e-03,1.786880145173e-03,80.201510
476,4.312484227594e-03,4.657178126465e-03,6.347190584414e-03,47.200729
477,-3.296348134359e-03,-3.089441471114e-03,4.517804735304e-03,-136.855798
478,-4.742101684119e-02,2.220471313548e-03,4.747297474465e-02,177.319105
479,-1.736263707727e-02,-8.524556408286e-03,1.934242043373e-02,-153.850287
480,3.789388222681e-03,-1.858018033309e-03,4.220390279855e-03,-26.119700
481,1.467233186301e-02,3.397060827592e-03,1.506045631993e-02,13.035905
482,-3.789544156463e-03,-2.247939746341e-02,2.279657770876e-02,-99.568871
483,-6.008026318016e-03,7.719385304325e-03,9.781885795419e-03,127.893755
484,-1.359376195672e-03,-1.939539398778e-02,1.944297332155e-02,-94.009166
485,1.594824116722e-04,-1.220862900505e-02,1.220967062711e-02,-89.251583
486,-5.827486598551e-03,9.335143553155e-03,1.100474921179e-02,121.974574
487,-4.071714793232e-02,-1.166618717159e-02,4.235547259640e-02,-164.012050
488,5.998759821682e-03,-5.870384896477e-03,8.393243606080e-03,-44.380321
489,-1.265958945476e-03,-1.256144407754e-02,1.262507542016e-02,-95.754913
490,-1.947217046495e-02,-1.853777544585e-02,2.688521045290e-02,-136.408213
491,3.930275260106e-02,-4.263539729704e-02,5.798692494603e-02,-47.329090
492,-3.013747864458e-03,-5.533857195890e-03,6.301289681885e-03,-118.572785
493,7.269471304886e-03,3.797997867235e-03,8.201829116245e-03,27.585205
494,-1.071755961891e-03,1.863252337912e-03,2.149504621205e-03,119.907818
495,-4.788466670128e-02,-6.329929736213e-03,4.830123513491e-02,-172.469665
496,1.396092205718e-02,2.359211344020e-02,2.741341206895e-02,59.384555
497,-1.774465692595e-03,5.382023952280e-03,5.667001880811e-03,108.247507
498,1.272456917879e-02,-3.212951468261e-03,1.312393683021e-02,-14.170968
499,-1.722153429298e-02,-1.796099832571e-02,2.488330171541e-02,-133.795939
500,-2.296700381689e-03,-1.294151260871e-03,2.636220804346e-03,-150.599487
501,-1.922080930602e-02,-1.198794440793e-02,2.265282149107e-02,-148.048370
502,2.649587703466e-02,2.984412887191e-04,2.649755775612e-02,0.645334
503,-1.232097907849e-02,-7.717824613509e-03,1.453861555368e-02,-147.937094
504,-4.752428182461e-03,-3.607226241219e-03,5.966377023352e-03,-142.800483
505,5.319120362805e-03,-1.845663972124e-03,5.630232404795e-03,-19.136094
506,6.684177064792e-03,8.107644348234e-03,1.050771715983e-02,50.496841
507,-9.896540667796e-03,-5.401620434882e-03,1.127470711424e-02,-151.373893
508,1.804914979520e-02,5.230166377363e-02,5.532843610495e-02,70.960597
509,-1.818917269175e-02,4.655332340600e-03,1.877546597057e-02,165.643903
510,2.870599697004e-02,3.155454575244e-02,4.265821866518e-02,47.706388
511,-4.030195404337e-04,-3.105601913511e-03,3.131643018476e-03,-97.394054
512,-7.436444621826e-03,-1.605213265075e-02,1.769100537705e-02,-114.856795
513,-1.415765276062e-02,2.691537814686e-03,1.441122852148e-02,169.235847
514,5.474670475053e-03,-9.244257988087e-04,5.552168933662e-03,-9.584276
515,-1.040908020831e-03,2.927256492412e-03,3.106818321080e-03,109.574963
516,-5.460663236096e-03,1.669336255808e-03,5.710124912207e-03,163.001497
517,-4.719289555800e-02,8.690686751280e-02,9.889374607141e-02,118.503216
518,5.696909647434e-03,-2.930872890302e-02,2.985726661036e-02,-79.000245
519,-5.644028953364e-04,-2.111357841898e-03,2.185493666156e-03,-104.966226
520,-6.801872480192e-04,4.662281624014e-03,4.711637150077e-03,98.300408
521,-8.449422607420e-03,1.888398992194e-02,2.068810812449e-02,114.105576
522,-2.431625374433e-03,-2.475352418886e-02,2.487267098102e-02,-95.610365
523,3.808299731915e-03,1.989106510031e-03,4.296474316967e-03,27.578438
524,-6.621875991209e-03,-5.874933738705e-03,8.852349297058e-03,-138.420536
525,6.548415996128e-03,3.853652228456e-04,6.559745300949e-03,3.367893
526,1.564130920557e-02,-6.488809351270e-03,1.693384777484e-02,-22.531156
527,-2.431013512396e-02,-1.402535371634e-03,2.435056005955e-02,-176.698070
528,-1.225775467822e-02,-2.184582285809e-02,2.504980091934e-02,-119.296910
529,1.002707241756e-02,-6.401444567460e-04,1.004748556568e-02,-3.652897
530,-5.549041074808e-03,5.634748842039e-03,7.908365909767e-03,134.560918
531,2.037809247506e-02,1.730799819943e-02,2.673636951034e-02,40.342689
532,1.138209171844e-03,3.421104907256e-03,3.605479011910e-03,71.597602
533,8.099441385958e-03,-5.221075430116e-03,9.636419428996e-03,-32.806705
534,-3.684517967223e-03,3.012545284391e-02,3.034993544806e-02,96.972976
535,-6.874674093141e-03,3.637163420098e-03,7.777538275792e-03,152.118159
536,-5.311921731889e-03,1.739622377474e-03,5.589525785066e-03,161.866690
537,8.285021369998e-03,-9.883604163076e-03,1.289679069977e-02,-50.028272
538,-1.822459031710e-02,4.719970236843e-03,1.882588142061e-02,165.480050
539,3.649035603942e-03,3.417981943212e-03,4.999806136538e-03,43.127402
540,9.000072913039e-04,-4.657434801546e-03,4.743596953268e-03,-79.062915
541,-6.335968500818e-03,1.985675819490e-02,2.084311259995e-02,107.697037
542,-1.086302277985e-02,-3.352307949855e-03,1.136851936297e-02,-162.849875
543,-9.366212544040e-03,1.790147909409e-02,2.020368508902e-02,117.618963
544,1.006284439574e-02,-4.020569528439e-04,1.007087320575e-02,-2.288013
545,-3.983303310681e-03,2.514488191581e-02,2.545843262703e-02,99.001657
546,-1.874901317076e-03,4.467669953207e-03,4.845134648239e-03,112.765833
547,-8.637384479744e-03,-4.404516892117e-03,9.695575264205e-03,-152.981310
548,3.651939845427e-03,-1.377975112000e-02,1.425546230621e-02,-75.156585
549,6.858407364332e-03,1.080491802067e-02,1.279781250873e-02,57.594716
550,3.770946809518e-03,3.804901084463e-03,5.356987222568e-03,45.256793
551,5.339626282990e-03,8.151003139914e-03,9.744252717828e-03,56.771664
552,-1.320277754094e-04,6.835939327341e-03,6.837214185658e-03,91.106460
553,1.454857281188e-02,1.147079842376e-02,1.852674249136e-02,38.253955
554,2.914430873381e-02,1.546728884947e-02,3.299435945619e-02,27.955512
555,2.371967103404e-02,2.013404650857e-02,3.111274052172e-02,40.325706
556,-3.335990497717e-03,2.837580371696e-02,2.857122799573e-02,96.705178
557,-1.268364439293e-03,-9.377633096118e-04,1.577386565087e-03,-143.522688
558,2.431684297405e-03,-1.664642589776e-03,2.946883688567e-03,-34.394122
559,-9.820111024887e-03,4.388350637300e-03,1.075603095277e-02,155.921382
560,5.837535101654e-03,-4.497345766673e-03,7.369052517662e-03,-37.611326
561,-1.204101318890e-02,4.443561373725e-02,4.603813383296e-02,105.161717
562,-9.651504371703e-03,-7.176410350100e-04,9.678147823428e-03,-175.747577
563,9.562900558480e-04,2.191908503605e-03,2.391433369151e-03,66.429227
564,4.898803878483e-03,-1.425085692831e-04,4.900876261665e-03,-1.666292
565,4.073644889155e-02,5.928706161131e-04,4.074076292685e-02,0.833813
566,-5.733139350655e-02,-7.586036184169e-02,9.508776567022e-02,-127.080129
567,5.408592843722e-03,2.235002085805e-02,2.299513663592e-02,76.396237
568,-2.645962831718e-04,-2.749352700009e-04,3.815764612221e-04,-133.902181
569,-8.751182220152e-03,-3.225841069720e-03,9.326802284674e-03,-159.765218
570,1.806906238258e-02,-4.507761215284e-02,4.856420629216e-02,-68.156946
571,2.363834545616e-03,2.967217252329e-03,3.793691076190e-03,51.457409
572,2.055916829447e-04,-6.531244474257e-03,6.534479498981e-03,-88.197029
573,-5.877662638467e-03,-1.838372726543e-03,6.158452108552e-03,-162.631739
574,3.436828710497e-02,-2.131851477043e-03,3.443434258484e-02,-3.549487
575,-4.065830154235e-02,4.900027426540e-02,6.367200611252e-02,129.684415
576,4.226025378470e-02,2.254898214470e-02,4.789974577917e-02,28.083231
577,-5.266093352203e-02,5.657365448766e-02,7.729005305666e-02,132.948575
578,1.047221188539e-03,1.716821438388e-02,1.720012375969e-02,86.509415
579,7.878817930592e-03,2.384304535247e-02,2.511108487627e-02,71.714114
580,-4.711638649459e-03,1.702153292569e-02,1.766160020789e-02,105.472333
581,9.881553912507e-03,3.569853871992e-02,3.704093376879e-02,74.527616
582,-2.596794548846e-02,4.727397895050e-04,2.597224818533e-02,178.957060
583,1.090687582626e-02,1.861873099129e-03,1.106465145076e-02,9.687376
584,2.127993092115e-03,1.054344365921e-02,1.075604754521e-02,78.589233
585,-9.777066184477e-03,1.249232231603e-03,9.856551341322e-03,172.718675
586,-2.554543870664e-02,-3.810804396715e-03,2.582811779563e-02,-171.515329
587,6.945557053105e-03,-2.892333972940e-02,2.974559368849e-02,-76.496858
588,2.363419970539e-02,3.530143293431e-02,4.248254421442e-02,56.197814
589,-4.722373158227e-02,-3.179925581485e-03,4.733067452782e-02,-176.147664
590,6.880968500119e-03,-2.486079345448e-02,2.579547981112e-02,-74.528980
591,1.848293919217e-02,-6.444333975717e-03,1.957417895014e-02,-19.221820
592,-8.241803719696e-04,-1.050039406864e-03,1.334861806146e-03,-128.128518
593,4.661716647260e-03,6.227372914695e-03,7.778931515190e-03,53.182032
594,-8.552178733197e-03,4.328582271137e-03,9.585217032627e-03,153.154297
595,-1.735125423456e-03,-2.226522255720e-03,2.822775511857e-03,-127.929232
596,-1.018136160690e-02,-1.464944885496e-02,1.784002454944e-02,-124.799286
597,-3.144922363622e-02,1.634337613558e-02,3.544234206186e-02,152.540227
598,1.694781938337e-02,-6.485663188434e-03,1.814641586775e-02,-20.941060
599,2.631301309482e-02,4.493323844770e-03,2.669390599560e-02,9.690602
600,7.313812807705e-03,3.731021981059e-03,8.210504418688e-03,27.027658
601,-6.538751957615e-03,-1.550453091333e-02,1.682693543120e-02,-112.866694
602,-5.570428156385e-04,-1.462295000825e-03,1.564801382890e-03,-110.853707
603,1.058436909339e-02,6.540624215409e-03,1.244221179021e-02,31.714044
604,-1.207709828714e-04,1.424647778342e-02,1.424698967726e-02,90.485699
605,-4.207853787594e-03,-6.066083598970e-03,7.382642056030e-03,-124.747844
606,-1.716543597364e-02,-1.134723049984e-02,2.057697334842e-02,-146.533259
607,-9.136960626585e-03,1.983959982075e-03,9.349874154353e-03,167.749213
608,-1.739244633298e-02,2.116289263421e-03,1.752072685970e-02,173.062432
609,-7.143658441856e-03,4.190212719317e-03,8.281892209334e-03,149.605650
610,-2.005021761870e-03,-2.541964915591e-02,2.549860144155e-02,-94.509973
611,2.593068106662e-03,-1.131948384696e-02,1.161269636076e-02,-77.097306
612,1.721344488803e-03,-2.026862977151e-03,2.659172874651e-03,-49.659909
613,-6.023208622914e-04,-1.152135962279e-03,1.300079880902e-03,-117.599951
614,-1.562560615836e-03,4.952103330602e-03,5.192776047079e-03,107.512296
615,-6.846056168080e-03,-3.234739040096e-03,7.571791182675e-03,-154.709420
616,9.368962859248e-02,1.848992941227e-02,9.549672243312e-02,11.164030
617,-6.787030077967e-02,-6.841364770760e-02,9.636807002624e-02,-134.771570
618,-4.132576439880e-03,1.225384202194e-02,1.293193072709e-02,108.636545
