element_index,cx,cy,cz,Re_J,Im_J,magnitude_J
925,-5.727305534094e+01,4.000000000000e+00,-5.805047056547e+01,-3.209623097725e-03,-3.015205672805e-02,3.032240434664e-02
926,-5.678662231696e+01,4.000000000000e+00,-5.638380389880e+01,-1.018857396689e-02,-4.716531908261e-02,4.825323163937e-02
927,-6.209407863148e+01,6.923049497096e+00,-4.955047056547e+01,-6.842667866871e-04,-3.988806995581e-04,7.920396756748e-04
928,-6.808375722844e+01,9.528721625945e+00,-4.955047056547e+01,-5.009872078052e-05,-1.789020890273e-03,1.789722220809e-03
929,-7.605498491449e+01,1.364384713640e+01,-4.955047056547e+01,-2.817140518226e-03,-9.098143257255e-04,2.960412607514e-03
930,-1.037340552891e+02,3.986505959030e+00,-4.955047056547e+01,6.946801270763e-04,-8.962206218146e-04,1.133927635222e-03
931,-9.732076717342e+01,7.342491692972e+00,-4.955047056547e+01,-4.338868448544e-05,-1.380441034444e-04,1.447022889838e-04
932,-9.135901842348e+01,1.279095053676e+01,-4.955047056547e+01,-2.841150078536e-04,-5.718318399074e-04,6.385240722318e-04
933,-8.296443278937e+01,1.274345003991e+01,-4.955047056547e+01,-3.522858867411e-04,1.081058514702e-04,3.684999608129e-04
934,-8.189941290413e+01,1.610692533659e+01,-5.455047056547e+01,2.810354188654e-04,-7.301020273614e-04,7.823233839111e-04
935,-6.716162101585e+01,1.133182465628e+01,-5.455047056547e+01,-3.936320656229e-04,6.317070776730e-05,3.986687113461e-04
936,-8.711489397113e+01,1.594179971346e+01,-5.452647789645e+01,-9.699532560597e-04,-8.524164912380e-05,9.736916645870e-04
937,-9.707452888460e+01,1.301789394395e+01,-5.452647789645e+01,-5.210542018905e-04,-7.762988058474e-04,9.349531096627e-04
938,-1.079998291718e+02,2.240692117973e+00,-5.459628704226e+01,1.364642333080e-03,4.767463652321e-04,1.445522671561e-03
939,-1.014015451524e+02,1.021370403603e+01,-5.459628704226e+01,-4.689960724158e-04,4.664167338333e-04,6.614392530997e-04
940,-7.181185985590e+01,1.372277330988e+01,-5.455047056547e+01,-6.112704277052e-04,-4.076290550195e-04,7.347196623767e-04
941,-6.280095076563e+01,8.408775159187e+00,-5.788380389880e+01,-5.983258309012e-05,-8.008630069904e-05,9.996876291569e-05
942,-1.047006871621e+02,6.227198077002e+00,-5.126295370893e+01,3.073894033975e-07,3.706535280216e-06,3.719259607611e-06
943,-1.047006871621e+02,6.227198077002e+00,-5.792962037560e+01,-1.742267032509e-05,8.295347229477e-06,1.929668953252e-05
944,-7.685563638001e+01,1.491484932324e+01,-5.121713723214e+01,1.398436315241e-05,3.527241345818e-05,3.794345218800e-05
945,-9.209471142787e+01,1.447984682870e+01,-5.119314456312e+01,4.246390195925e-05,-4.130344966300e-05,5.923814584935e-05
946,-9.209471142787e+01,1.447984682870e+01,-5.785981122978e+01,-3.222635311841e-05,5.480866685745e-05,6.358087603992e-05
947,-7.685563638001e+01,1.491484932324e+01,-5.788380389880e+01,3.056526449081e-06,-4.821296255714e-06,5.708524460778e-06
948,-5.844028051542e+01,5.485725662092e+00,-5.621713723214e+01,1.808447948362e-04,-5.728389147303e-04,6.007073014778e-04
949,-5.844028051542e+01,5.485725662092e+00,-5.288380389880e+01,7.984040548991e-05,-5.986197975237e-04,6.039206506952e-04
950,-6.280095076563e+01,8.408775159187e+00,-5.121713723214e+01,2.238922423137e-04,1.024568234913e-04,2.462217229413e-04
951,-6.114729256718e+01,6.923049497096e+00,-5.955047056547e+01,2.651908112794e-04,-1.067578617734e-03,1.100022850412e-03
952,-6.721007000585e+01,9.913500582094e+00,-5.955047056547e+01,-8.013689646503e-05,-2.152680306211e-04,2.297003421472e-04
953,-1.053307537184e+02,3.986505959030e+00,-5.955047056547e+01,-3.362705459958e-04,-4.793300889303e-04,5.855213183636e-04
954,-9.998281799321e+01,8.190137559545e+00,-5.955047056547e+01,6.148884620456e-05,1.810254928642e-05,6.409820978962e-05
955,-9.242437081400e+01,1.363859640333e+01,-5.955047056547e+01,4.117412334947e-04,-5.174236874593e-04,6.612549551450e-04
956,-7.612808375620e+01,1.402862609254e+01,-5.955047056547e+01,-1.044006371056e-04,-1.058478262143e-03,1.063614462321e-03
957,-8.410288402161e+01,1.397587486263e+01,-5.955047056547e+01,1.621304159840e-05,-6.232053090478e-05,6.439496323568e-05
958,-6.971276559210e+01,9.211344207919e+00,-5.005047056547e+01,-2.930609519547e-04,-4.756887918559e-04,5.587168766539e-04
959,-6.515630608343e+01,6.605672079070e+00,-5.038380389880e+01,1.521451717572e-03,-4.686494113899e-03,4.927275353429e-03
960,-6.515630606651e+01,6.605672128849e+00,-4.971713723214e+01,2.588207177577e-03,-6.076354743960e-03,6.604612279953e-03
961,-9.830269847018e+01,3.355985701102e+00,-5.021713723214e+01,-5.360839054101e-04,-4.555869583590e-04,7.035235818837e-04
962,-9.420662107100e+01,6.711971435044e+00,-4.988380389880e+01,-4.605792334318e-04,-1.177660641916e-03,1.264522762858e-03
963,-7.954966462892e+01,1.123399660853e+01,-4.988380389880e+01,-2.009660316496e-04,-2.059014718447e-03,2.068798916439e-03
964,-8.483010416061e+01,1.065097684745e+01,-5.021713723214e+01,2.359263787244e-04,-6.040863877580e-04,6.485226442095e-04
965,-7.770880187047e+01,1.340420872237e+01,-5.505047056547e+01,-4.304212344967e-06,-1.229104083089e-04,1.229857500467e-04
966,-1.052172114565e+02,2.529012136431e+00,-5.497599575798e+01,1.468483561165e-05,-2.063609879479e-05,2.532771151150e-05
967,-9.596236458070e+01,1.093627533746e+01,-5.497599575798e+01,-8.781138992938e-05,1.263314730018e-05,8.871548124222e-05
968,-7.147741135854e+01,1.174871205680e+01,-5.505047056547e+01,5.279586793693e-05,-3.717509470227e-05,6.457082419589e-05
969,-9.025418802436e+01,1.316390308674e+01,-5.505047056547e+01,1.261406815456e-04,-1.110063235060e-04,1.680293884983e-04
970,-6.590106694384e+01,8.758260971805e+00,-5.805047056547e+01,3.343338267539e-05,-3.094615375031e-05,4.555716748281e-05
971,-1.005897880186e+02,6.732643736947e+00,-5.797599575798e+01,-2.313636067457e-05,2.543107573311e-06,2.327570796761e-05
972,-1.005897880186e+02,6.732643736947e+00,-5.197599575798e+01,-2.980005465863e-05,3.526211284973e-05,4.616773613991e-05
973,-8.398149494742e+01,1.328405590456e+01,-5.805047056547e+01,-5.468397404348e-06,-1.975850531546e-04,1.976607108160e-04
974,-8.398149494742e+01,1.328405590456e+01,-5.205047056547e+01,8.370217595053e-06,-6.101266519456e-05,6.158413640486e-05
975,-6.032472252914e+01,5.767809886807e+00,-5.355047056547e+01,6.589856143649e-05,1.932310576858e-04,2.041589137259e-04
976,-6.590106694384e+01,8.758260971805e+00,-5.205047056547e+01,2.525590968991e-05,-4.981556234378e-05,5.585204764278e-05
977,-6.032472252914e+01,5.767809886807e+00,-5.655047056547e+01,2.501256962024e-05,1.006387055729e-04,1.037004228458e-04
978,-6.428261884392e+01,6.990451084998e+00,-5.055047056547e+01,2.051209261408e-04,-4.452285662297e-04,4.902071710285e-04
979,-6.978586443382e+01,9.596123164068e+00,-5.055047056547e+01,-4.806678241787e-05,-3.425750254662e-04,3.459307208751e-04
980,-1.009647492864e+02,4.203631600516e+00,-5.055047056547e+01,-5.322879963471e-05,-2.863144679556e-04,2.912203283963e-04
981,-8.596855537593e+01,1.188340171995e+01,-5.055047056547e+01,-1.062540481418e-04,-1.217226390920e-04,1.615745141229e-04
982,-9.527197346153e+01,7.559617301617e+00,-5.055047056547e+01,4.532001992453e-05,7.650870533487e-05,8.892404735491e-05
983,-7.962276347419e+01,1.161877553184e+01,-5.055047056547e+01,1.767150629789e-05,-5.792991138432e-04,5.795685856172e-04
984,-1.063126850116e+02,0.000000000000e+00,-4.988380389880e+01,-1.658834830985e-03,-7.499867213710e-03,7.681128902692e-03
985,-1.086298957281e+02,0.000000000000e+00,-5.321713723214e+01,2.852882435926e-04,-8.837852095032e-04,9.286903027752e-04
986,-1.039954742951e+02,0.000000000000e+00,-5.021713723214e+01,5.284424375464e-04,-7.517452463742e-03,7.536003115341e-03
987,-1.079093834409e+02,0.000000000000e+00,-5.655047056547e+01,-7.567085001360e-05,-4.032739866636e-04,4.103120591225e-04
988,-9.777504434184e+01,3.539843120866e+00,2.878286128711e+01,-2.046255642398e-04,-1.560438615421e-03,1.573798047412e-03
989,-9.315131276902e+01,7.079686125395e+00,2.911619462044e+01,3.637528122459e-03,-1.258355344756e-02,1.309875674288e-02
990,-6.203894203170e+01,3.689816418927e+00,2.911619462044e+01,4.922466272916e-03,-1.005348629247e-02,1.119389390878e-02
991,-6.652130887083e+01,7.379632785230e+00,2.878286128711e+01,1.954793514010e-03,-1.412261909983e-03,2.411576535132e-03
992,-7.684497750062e+01,1.091947578976e+01,2.911619462044e+01,-4.684982720214e-04,-2.963783829884e-03,3.000584146657e-03
993,-8.268627940553e+01,1.076950249170e+01,2.878286128711e+01,6.177296019232e-04,-3.401861892079e-03,3.457492471990e-03
994,-9.603328012721e+01,6.846780354999e+00,2.844952795378e+01,7.896269204835e-05,2.890153430941e-04,2.996080360727e-04
995,-7.206190505048e+01,1.340326392384e+01,2.844952795378e+01,-2.216620491263e-05,-7.403702874428e-04,7.407020339978e-04
996,-8.892581364939e+01,1.227116053562e+01,2.844952795378e+01,4.016145736102e-04,6.236935708973e-04,7.418139497978e-04
997,-1.037366555341e+02,3.306937234133e+00,2.844952795378e+01,1.038005481337e-03,1.325577746066e-04,1.046435350557e-03
998,-5.811114935856e+01,4.289067376918e+00,2.844952795378e+01,-4.596301672969e-04,-1.101192447750e-03,1.193266398451e-03
999,-6.422197132568e+01,7.978883743220e+00,2.844952795378e+01,-6.344137212678e-04,-5.145645069150e-04,8.168582505609e-04
1000,-8.020254450054e+01,1.265403966779e+01,2.844952795378e+01,-1.381352364255e-04,1.888524911604e-04,2.339799285405e-04
1001,-1.075040477189e+02,0.000000000000e+00,2.878286128711e+01,-4.565668677619e-03,-1.001328661196e-02,1.100505516784e-02
1002,-1.044244038360e+02,0.000000000000e+00,2.911619462044e+01,-7.339424159905e-03,-1.536951569005e-02,1.703200397914e-02
1003,-1.105836916018e+02,0.000000000000e+00,3.211619462044e+01,-7.175224748282e-04,-1.152378810701e-03,1.357503379456e-03
1004,-1.095296756890e+02,0.000000000000e+00,3.544952795378e+01,7.600854062066e-04,-1.420209508661e-03,1.610814971752e-03
1005,-1.065272281350e+02,1.773857499412e+00,3.396032035037e+01,-1.231002172367e-03,-1.270182421588e-03,1.768821566039e-03
1006,-9.821859301532e+01,8.174716504914e+00,3.396032035037e+01,-7.350515108436e-06,-3.427641869671e-04,3.428429931319e-04
1007,-8.356737428940e+01,1.364211912781e+01,3.393390848961e+01,-3.221963604305e-05,-3.379307138064e-05,4.669129062345e-05
1008,-9.358448385958e+01,1.060915793958e+01,3.393390848961e+01,7.873615993180e-04,-1.449344266740e-04,8.005899550431e-04
1009,-6.363183267586e+01,9.588121091227e+00,3.399194118030e+01,1.028227505416e-04,1.507516297953e-04,1.824789629378e-04
1010,-5.638909742570e+01,2.114813200589e+00,3.399194118030e+01,1.452697164055e-04,-2.121455515745e-04,2.571167547193e-04
1011,-6.814905343401e+01,1.207888031632e+01,3.391442336384e+01,-1.246568959279e-05,5.091322901369e-04,5.092848734030e-04
1012,-7.834251552102e+01,1.403939261942e+01,3.391442336384e+01,-9.040335305448e-05,2.459327189706e-04,2.620222671907e-04
1013,-1.023729105752e+02,4.974287002163e+00,3.096032035037e+01,5.036016377588e-05,3.118823059874e-04,3.159220139268e-04
1014,-1.023729105752e+02,4.974287002163e+00,3.696032035037e+01,3.942118734125e-04,3.291339125098e-04,5.135485697608e-04
1015,-6.001046505078e+01,5.851467145908e+00,3.699194118030e+01,1.484258687183e-03,-6.427355514109e-04,1.617446394638e-03
1016,-6.001046505078e+01,5.851467145908e+00,3.099194118030e+01,8.521401947018e-04,1.275638026966e-04,8.616353261008e-04
1017,-8.857592907449e+01,1.212563853370e+01,3.093390848961e+01,-2.475519926437e-04,2.984841069635e-04,3.877818345045e-04
1018,-7.324578447752e+01,1.305913646787e+01,3.091442336384e+01,4.749385218642e-05,-1.724396067918e-04,1.788605154471e-04
1019,-8.857592907449e+01,1.212563853370e+01,3.693390848961e+01,-1.431910054874e-04,2.669927007195e-04,3.029666091998e-04
1020,-7.324578447752e+01,1.305913646787e+01,3.691442336384e+01,-4.442547171136e-05,-1.150978192844e-04,1.233739459562e-04
1021,-1.022957142463e+02,3.200429502751e+00,2.944952795378e+01,-4.950707724576e-04,-2.017967561613e-04,5.346185561117e-04
1022,-9.564635470330e+01,6.740272507280e+00,2.944952795378e+01,-3.192008646172e-04,1.702593723909e-04,3.617698797016e-04
1023,-5.936205720155e+01,3.736653945319e+00,2.944952795378e+01,2.353078400006e-04,2.934904772158e-04,3.761734171657e-04
1024,-6.475236681604e+01,7.426470364246e+00,2.944952795378e+01,1.034713130772e-03,-1.762944859460e-04,1.049624222647e-03
1025,-8.017276648934e+01,1.194656952032e+01,2.944952795378e+01,2.335774916874e-05,-3.996155299305e-04,4.002975845641e-04
1026,-8.850911032853e+01,1.145718260415e+01,2.944952795378e+01,-2.342860344762e-03,-8.237348771517e-04,2.483451981193e-03
1027,-7.256252264389e+01,1.214338046111e+01,2.944952795378e+01,2.405024437979e-04,-1.200681897720e-03,1.224531928937e-03
1028,-1.057622835042e+02,3.306937234133e+00,3.844952795378e+01,-1.394483181967e-03,-6.009777936837e-04,1.518472144391e-03
1029,-1.005539500317e+02,6.507366736884e+00,3.844952795378e+01,7.655989428569e-04,-1.569254333829e-03,1.746052950384e-03
1030,-5.720320651782e+01,4.289067376918e+00,3.844952795378e+01,-7.450037078068e-04,-2.442549143308e-04,7.840223133436e-04
1031,-8.602537542353e+01,1.334171978024e+01,3.844952795378e+01,5.070050463523e-04,6.828797098769e-04,8.505167930078e-04
1032,-9.142085558367e+01,1.193174691750e+01,3.844952795378e+01,-6.280322031439e-06,-6.389292032416e-03,6.389295119020e-03
1033,-7.592008959494e+01,1.387794422281e+01,3.844952795378e+01,-2.996432712777e-04,2.915040130261e-05,3.010578614122e-04
1034,-7.029296299569e+01,1.345010150286e+01,3.844952795378e+01,7.220739053927e-05,-4.655207724136e-04,4.710875680774e-04
1035,-6.154508643016e+01,8.025721322236e+00,3.844952795378e+01,4.295441437030e-04,-1.328897165146e-03,1.396594374514e-03
1036,-6.183601029118e+01,1.104636527282e+01,3.344952795378e+01,-2.072056157942e-04,-1.972361645862e-04,2.860703966462e-04
1037,-9.957574199337e+01,8.255030142745e+00,3.344959483450e+01,-7.431242796002e-05,-1.438739596464e-04,1.619322488377e-04
1038,-1.092185581884e+02,1.641155674478e+00,3.344959483450e+01,2.026326937751e-04,-5.076144359231e-04,5.465641994716e-04
1039,-9.464428232962e+01,1.136889027176e+01,3.339610969744e+01,-2.913780569672e-04,-2.573254004333e-04,3.887383873380e-04
1040,-8.391287780325e+01,1.560377616473e+01,3.339610969744e+01,-8.401891381377e-05,-2.495703932830e-05,8.764720012915e-05
1041,-7.815996042701e+01,1.610228360504e+01,3.341485921074e+01,-2.474797758330e-04,-2.214707995599e-04,3.321077453238e-04
1042,-6.684615143463e+01,1.383165799764e+01,3.341485921074e+01,-4.449743533980e-04,3.808337413296e-05,4.466010731820e-04
1043,-5.421304157799e+01,2.468230518982e+00,3.344952795378e+01,1.630770615473e-04,5.431748913691e-06,1.631674964543e-04
1044,-1.043971500909e+02,4.948092908611e+00,3.011626150116e+01,-1.423891642712e-04,-5.253101922241e-04,5.442659939372e-04
1045,-5.802452593459e+01,6.757297895900e+00,3.011619462044e+01,-4.122583193599e-05,1.856988844685e-04,1.902199908308e-04
1046,-1.043971500909e+02,4.948092908611e+00,3.678292816783e+01,-3.522086314458e-04,-4.977382305057e-04,6.097493470040e-04
1047,-5.802452593459e+01,6.757297895900e+00,3.678286128711e+01,-1.200176265426e-04,3.217890416426e-04,3.434420154876e-04
1048,-8.927858006643e+01,1.348633321825e+01,3.006277636411e+01,6.572779064276e-05,-2.168702021168e-04,2.266116215664e-04
1049,-7.250305593082e+01,1.496697080134e+01,3.008152587741e+01,5.585157879529e-05,1.235299704878e-04,1.355693640268e-04
1050,-7.250305593082e+01,1.496697080134e+01,3.674819254408e+01,5.429820174049e-05,3.436230993901e-05,6.425778596089e-05
1051,-8.927858006643e+01,1.348633321825e+01,3.672944303078e+01,8.426227938365e-05,-2.814126707069e-04,2.937570815509e-04
1052,-5.664863241721e+01,0.000000000000e+00,2.911619462044e+01,2.843457416235e-03,-7.495232167585e-02,7.500623823842e-02
1053,-5.502017728922e+01,0.000000000000e+00,2.878286128711e+01,-3.059199110964e-03,-2.800210502322e-02,2.816871642323e-02
1054,-5.339172216122e+01,0.000000000000e+00,3.211619462044e+01,6.173175187609e-04,-7.011311554261e-05,6.212863815828e-04
1055,-5.411223444848e+01,0.000000000000e+00,3.544952795378e+01,-1.127939707107e-03,-9.315011844539e-04,1.462854209929e-03
1056,6.190677504988e+01,3.560234045714e+00,-4.988380389880e+01,-1.754100361950e-03,-1.182656041215e-03,2.115548012127e-03
1057,6.680846972884e+01,7.120468062373e+00,-5.021713723214e+01,-1.929442722509e-03,-5.311424519650e-03,5.651015806683e-03
1058,9.899103889522e+01,3.636390309921e+00,-4.988380389880e+01,-2.319769724645e-03,-2.011616569668e-03,3.070493901434e-03
1059,9.425873777846e+01,7.272780650483e+00,-5.021713723214e+01,1.349332797830e-03,5.249176558548e-04,1.447838922231e-03
1060,7.764892181330e+01,1.075685837229e+01,-4.988380389880e+01,-1.831020361827e-04,-2.524652653903e-03,2.531283741210e-03
1061,8.358767925142e+01,1.083301466714e+01,-5.021713723214e+01,-1.105923788999e-03,-2.008955791009e-03,2.293244600409e-03
1062,5.522207610438e+01,8.031510245027e-01,-5.055047056547e+01,7.895649999648e-03,-1.569809835405e-02,1.757189747439e-02
1063,1.015984794215e+02,3.087752920896e+00,-5.055047056547e+01,1.842808018835e-03,-7.747366536862e-04,1.999039338494e-03
1064,9.595594434802e+01,6.724143261458e+00,-5.055047056547e+01,6.340511319229e-04,-6.133082319112e-04,8.821382120862e-04
1065,8.053949250465e+01,1.186316644744e+01,-5.055047056547e+01,-3.583140627667e-04,-8.485097100218e-04,9.210633504693e-04
1066,8.817545647969e+01,1.139068535167e+01,-5.055047056547e+01,1.951375294687e-02,-1.048223001525e+00,1.048404620115e+00
1067,7.256046065050e+01,1.227953359975e+01,-5.055047056547e+01,-3.745874041270e-04,5.068481845735e-04,6.302466227883e-04
1068,5.897499848666e+01,4.855908517377e+00,-5.055047056547e+01,-5.382060245777e-04,-1.882648004792e-04,5.701836195395e-04
1069,6.476819531282e+01,7.612991509533e+00,-5.055047056547e+01,2.232468201369e-04,4.113962313212e-04,4.680662366018e-04
1070,5.611357825157e+01,0.000000000000e+00,-5.021713723214e+01,-3.035200380622e-02,-1.429778726202e-01,1.461640044404e-01
1071,5.522207610438e+01,0.000000000000e+00,-4.988380389880e+01,9.011380087365e-03,-8.722265381951e-02,8.768692211725e-02
1072,5.328397911289e+01,4.000000000000e+00,-5.121713723214e+01,5.625405114444e-03,-3.038222560493e-03,6.393432491917e-03
1073,5.328397911289e+01,4.000000000000e+00,-5.788380389880e+01,4.323483332638e-03,-4.572941911111e-03,6.293195201962e-03
1074,5.380727653504e+01,4.000000000000e+00,-5.455047056547e+01,-8.444956167471e-04,1.858366246965e-04,8.647011609704e-04
1075,5.433057395718e+01,2.939635382339e+00,-5.805047056547e+01,-7.937652657226e-03,-1.654833995154e-02,1.835357961975e-02
1076,5.433057395718e+01,2.136484357836e+00,-4.988380389880e+01,-7.682572514356e-03,-2.986793956679e-02,3.084016430572e-02
1077,5.433057395718e+01,2.939635382339e+00,-5.171713723214e+01,-6.157853628297e-03,-1.504387619494e-02,1.625537979489e-02
1078,5.433057395718e+01,3.469817691169e+00,-5.471713723214e+01,-2.505235935337e-03,-4.218403809190e-03,4.906234583577e-03
1079,5.433057395718e+01,8.031510245027e-01,-5.021713723214e+01,8.412197916093e-03,-1.106924551385e-01,1.110116421749e-01
1080,6.268706141786e+01,1.281356686547e+01,-5.455047056547e+01,-3.644341748377e-04,-2.605489814887e-04,4.479933476564e-04
